event_id,origin_time,latitude,longitude,depth_km,magnitude,horizontal_distance_m,east_m,north_m,depth_difference_km,requested_start_utc,requested_end_utc,coverage_complete,coverage_segment_id,intersecting_file_count,source_files,source_files_exist,family_neighborhood_gate,nomination_status,family_label,waveform_access_status
75154907,2025-03-25T09:43:15.820Z,36.06533,-120.62683,4.3,1.4,6701.9882757530395,-4428.438145471884,5030.465429764998,-0.5310000000000006,2025-03-25T09:43:05.820Z,2025-03-25T09:43:45.820Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T094207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T094307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75154982,2025-03-25T12:05:41.890Z,35.98217,-120.54533,5.83,0.0,5118.273763393857,2901.328484421253,-4216.517442455538,0.9989999999999997,2025-03-25T12:05:31.890Z,2025-03-25T12:06:11.890Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T120507Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T120607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75154987,2025-03-25T12:10:39.970Z,36.05767,-120.6355,2.27,0.8,6677.333319752334,-5208.181417633163,4178.711115175988,-2.5610000000000004,2025-03-25T12:10:29.970Z,2025-03-25T12:11:09.970Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T121007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-25T121107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75156012,2025-03-27T05:53:47.440Z,35.988,-120.544,2.11,0.0,4675.308123618883,3020.9430809590754,-3568.2501246944853,-2.7210000000000005,2025-03-27T05:53:37.440Z,2025-03-27T05:54:17.440Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-27T055307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-27T055407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75157107,2025-03-29T06:43:47.290Z,36.00383,-120.572,3.99,0.7,1876.626838665263,502.74104860235923,-1808.0320045975348,-0.8410000000000002,2025-03-29T06:43:37.290Z,2025-03-29T06:44:17.290Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75157112,2025-03-29T06:43:58.360Z,36.00483,-120.5715,3.8,0.7,1783.0425213869155,547.708942037506,-1696.836924364261,-1.0310000000000006,2025-03-29T06:43:48.360Z,2025-03-29T06:44:28.360Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75157117,2025-03-29T06:46:47.140Z,36.0055,-120.56817,3.79,0.7,1830.2224922194491,847.1951123146376,-1622.336220607849,-1.0410000000000004,2025-03-29T06:46:37.140Z,2025-03-29T06:47:17.140Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T064707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75157222,2025-03-29T13:49:32.150Z,36.03667,-120.60117,3.64,0.1,2810.0218256305625,-2120.6858543909902,1843.6144302717082,-1.1910000000000003,2025-03-29T13:49:22.150Z,2025-03-29T13:50:02.150Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-03-29T134907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75158472,2025-04-01T13:01:47.230Z,36.0415,-120.604,2.87,0.7,3362.9248691079047,-2375.204131232975,2380.686667799487,-1.9610000000000003,2025-04-01T13:01:37.230Z,2025-04-01T13:02:17.230Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-01T130107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-01T130207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75158827,2025-04-02T15:46:47.240Z,36.00083,-120.56267,1.87,1.0,2527.264176449754,1341.841940098696,-2141.6172452981464,-2.9610000000000003,2025-04-02T15:46:37.240Z,2025-04-02T15:47:17.240Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T154607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T154707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75158832,2025-04-02T15:47:14.420Z,36.00033,-120.56267,1.55,1.0,2574.547068020878,1341.841940098696,-2197.214785415178,-3.2810000000000006,2025-04-02T15:47:04.420Z,2025-04-02T15:47:44.420Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T154607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-02T154707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75159777,2025-04-04T06:29:45.940Z,35.99367,-120.55566,3.34,0.2,3538.424954619154,1972.291806055901,-2937.7740197701246,-1.4910000000000005,2025-04-04T06:29:35.940Z,2025-04-04T06:30:15.940Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-04T062907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-04T063007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75160677,2025-04-05T17:53:02.330Z,35.92767,-120.477,4.11,-0.0,13691.283027310172,9046.640801239348,-10276.649315183575,-0.7210000000000001,2025-04-05T17:52:52.330Z,2025-04-05T17:53:32.330Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-05T175207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-05T175307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161057,2025-04-06T06:11:18.180Z,35.995,-120.56,3.42,3.1,3207.1929330372686,1581.9704910407695,-2789.884563059989,-1.4110000000000005,2025-04-06T06:11:08.180Z,2025-04-06T06:11:48.180Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T061107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161042,2025-04-06T06:12:56.970Z,35.99917,-120.56084,2.25,1.0,2771.3761962357285,1506.4244300703874,-2326.201078485934,-2.5810000000000004,2025-04-06T06:12:46.970Z,2025-04-06T06:13:26.970Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T061207Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T061307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161062,2025-04-06T06:19:55.500Z,35.99866,-120.56133,3.59,1.7,2795.8446923913107,1462.3558945042246,-2382.910569404864,-1.2410000000000005,2025-04-06T06:19:45.500Z,2025-04-06T06:20:25.500Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T061907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T062007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161097,2025-04-06T08:10:07.010Z,35.99783,-120.55783,1.13,0.0,3047.100665524102,1777.1311485489741,-2475.2024859987578,-3.7010000000000005,2025-04-06T08:09:57.010Z,2025-04-06T08:10:37.010Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T080907Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T081007Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161102,2025-04-06T08:17:09.960Z,35.9995,-120.5645,3.62,1.6,2574.4476594908265,1177.2594501270046,-2289.506702009072,-1.2110000000000003,2025-04-06T08:16:59.960Z,2025-04-06T08:17:39.960Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T081607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T081707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161107,2025-04-06T08:23:21.000Z,36.00117,-120.56316,3.05,1.8,2471.8891941764323,1297.7734045325333,-2103.810918018596,-1.7810000000000006,2025-04-06T08:23:11.000Z,2025-04-06T08:23:51.000Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T082307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161267,2025-04-06T12:58:40.860Z,36.00183,-120.567,2.51,1.1,2242.703277813197,952.4199829525488,-2030.4221650648726,-2.3210000000000006,2025-04-06T12:58:30.860Z,2025-04-06T12:59:10.860Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T125807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T125907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161302,2025-04-06T13:51:22.310Z,36.002,-120.56483,2.74,1.6,2315.8475812216166,1147.5806404594753,-2011.5190014247023,-2.091,2025-04-06T13:51:12.310Z,2025-04-06T13:51:52.310Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T135107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161312,2025-04-06T14:24:15.710Z,35.99717,-120.56917,3.25,1.1,2658.7137847541608,757.2593254443441,-2548.5912389532714,-1.5810000000000004,2025-04-06T14:24:05.710Z,2025-04-06T14:24:45.710Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T142307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T142407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161322,2025-04-06T14:52:17.940Z,36.00017,-120.5585,1.79,0.8,2802.4825588272615,1716.8741713462098,-2215.00599825266,-3.0410000000000004,2025-04-06T14:52:07.940Z,2025-04-06T14:52:47.940Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T145107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T145207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75161557,2025-04-06T22:01:14.190Z,36.00533,-120.573,1.11,0.5,1692.3577932928245,412.80526173334374,-1641.239384247229,-3.721,2025-04-06T22:01:04.190Z,2025-04-06T22:01:44.190Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T220007Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-06T220107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75162242,2025-04-08T04:09:06.980Z,35.99783,-120.557,1.62,0.9,3091.230913173149,1851.777851650372,-2475.2024859987578,-3.2110000000000003,2025-04-08T04:08:56.980Z,2025-04-08T04:09:36.980Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-08T040807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-08T040907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75162462,2025-04-08T13:11:32.520Z,36.0005,-120.56067,2.27,1.6,2657.189029737492,1521.7135138380052,-2178.311621775008,-2.5610000000000004,2025-04-08T13:11:22.520Z,2025-04-08T13:12:02.520Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-08T131107Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75162782,2025-04-08T21:53:20.900Z,35.9815,-120.53967,4.79,0.5,5481.188413497338,3410.365038105223,-4291.01814621274,-0.04100000000000037,2025-04-08T21:53:10.900Z,2025-04-08T21:53:50.900Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-08T215307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75162676,2025-04-10T01:01:44.360Z,36.01883,-120.58466,4.15,1.4,651.0989079735081,-635.8460131698313,-140.105801094478,-0.681,2025-04-10T01:01:34.360Z,2025-04-10T01:02:14.360Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-10T010107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-10T010207Z.h5,True,True,prospective_candidate_waveform_verification_required,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75163171,2025-04-10T20:27:59.080Z,36.0435,-120.621,4.28,0.6,4692.345197141852,-3904.112508020297,2603.076828266825,-0.5510000000000002,2025-04-10T20:27:49.080Z,2025-04-10T20:28:29.080Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-10T202707Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-10T202807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75163341,2025-04-11T01:56:26.330Z,36.01966,-120.5855,1.43,0.2,712.9970902469028,-711.3920741402133,-47.813884500584244,-3.4010000000000007,2025-04-11T01:56:16.330Z,2025-04-11T01:56:56.330Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-11T015607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75164461,2025-04-13T07:27:38.390Z,36.03133,-120.60567,-0.74,0.2,2817.7493255026347,-2525.396895306033,1249.8327018242094,-5.571000000000001,2025-04-13T07:27:28.390Z,2025-04-13T07:28:08.390Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-13T072707Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-13T072807Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75164501,2025-04-13T09:22:07.040Z,35.888,-120.432,5.23,0.1,19676.802590232106,13093.751210383385,-14687.758148047935,0.399,2025-04-13T09:21:57.040Z,2025-04-13T09:22:37.040Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-13T092107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-13T092207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75165156,2025-04-14T13:59:07.390Z,36.00667,-120.57283,3.95,0.0,1552.4300138358212,428.0943455009613,-1492.2379767344053,-0.8810000000000002,2025-04-14T13:58:57.390Z,2025-04-14T13:59:37.390Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-14T135807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-14T135907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75165356,2025-04-14T19:06:30.250Z,36.039,-120.59683,4.34,2.0,2723.142373409858,-1730.364539375859,2102.6989672159075,-0.49100000000000055,2025-04-14T19:06:20.250Z,2025-04-14T19:07:00.250Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-14T190607Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75165651,2025-04-15T04:24:02.290Z,36.0335,-120.59766,3.3,0.9,2341.265130369148,-1805.011242478535,1491.126025930927,-1.5310000000000006,2025-04-15T04:23:52.290Z,2025-04-15T04:24:32.290Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-15T042307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-15T042407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75165656,2025-04-15T04:24:35.820Z,35.8775,-120.631,12.89,0.3,16566.957221159068,-4803.470376719399,-15855.306490500076,8.059000000000001,2025-04-15T04:24:25.820Z,2025-04-15T04:25:05.820Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-15T042407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75165841,2025-04-15T17:33:56.880Z,35.971,-120.52184,4.23,0.0,7411.838035252284,5013.920117995221,-5458.566488664879,-0.601,2025-04-15T17:33:46.880Z,2025-04-15T17:34:26.880Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-15T173307Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-15T173407Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75166111,2025-04-16T06:12:10.260Z,35.98233,-120.5365,3.77,-0.0,5593.3654913478185,3695.4614824824425,-4198.726229618846,-1.0610000000000004,2025-04-16T06:12:00.260Z,2025-04-16T06:12:40.260Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T061107Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T061207Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75166406,2025-04-16T17:26:47.540Z,36.00217,-120.56416,4.45,0.7,2330.1050593552422,1207.8376176622398,-1992.6158377853224,-0.3810000000000002,2025-04-16T17:26:37.540Z,2025-04-16T17:27:17.540Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T172607Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T172707Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75166411,2025-04-16T17:28:54.170Z,36.0015,-120.5635,4.35,0.6,2424.6143126239394,1267.19523699602,-2067.116541541734,-0.48100000000000076,2025-04-16T17:28:44.170Z,2025-04-16T17:29:24.170Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T172807Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T172907Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75166426,2025-04-16T18:35:17.380Z,35.92433,-120.47066,3.49,0.2,14347.970757934741,9616.833689995066,-10648.040883163736,-1.3410000000000002,2025-04-16T18:35:07.380Z,2025-04-16T18:35:47.380Z,True,113,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T183407Z.h5;/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-16T183507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75166696,2025-04-17T04:23:21.740Z,35.97633,-120.52766,3.52,0.6,6621.290336115582,4490.493838412617,-4865.896711020069,-1.3110000000000004,2025-04-17T04:23:11.740Z,2025-04-17T04:23:51.740Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-17T042307Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
75167361,2025-04-18T04:05:35.160Z,36.03633,-120.60217,2.05,0.1,2854.433559507888,-2210.621641261284,1805.8081029921584,-2.7810000000000006,2025-04-18T04:05:25.160Z,2025-04-18T04:06:05.160Z,True,113,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2025-02-07T091146Z/SAFOD-Zumberge-16mGL-500HzFs_2025-04-18T040507Z.h5,True,False,not_nominated,,EMBARGOED_UNTIL_NETWORK_MODEL_FROZEN
